t,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
0.33333,0.54163,0.38171,-0.10633,-0.33196,0.10107,0.63518,0.27923,-1.4598,0.63195,-0.90419,1.2591,-0.42164,-0.067394,0.72662,0.13825,1.2312,0.59753,0.010797,0.58273,-0.82897,0.88434,-0.38505,-0.055425,-0.49707,-0.4829,0.9767,0.012103,-0.85991,-0.38751,-0.37712,1.308,-0.21116,0.25812,-0.11291,1.1475,1.2647,-0.44348,0.7123,1.3949,-1.0751,0.20724,0.3257,-0.61076,-0.20583,-0.012714,-1.0473,-0.18352,-1.7556,-0.057634,-1.218,1.0873,0.22095,0.70758,0.80859,-0.46566,0.3604,-0.39273,0.83415,0.90834,-0.61507,-0.0040236,-0.30844,-0.65223,-0.16923,0.36716,-0.76679,-1.0785,-0.60827,-0.80236,-0.0083151,0.19025,-0.086111,0.39823,0.28805,-1.0197,-1.4475,-1.2165,0.21377,0.011435,-0.57031,-0.5833,-0.6435,-0.29044,0.364,-1.1301,0.65842,0.038418,-0.4094,-0.90342,0.39323,1.0069,0.53305,-0.40396,-0.67483,0.72492,-0.45858,0.89211,-0.14245,-1.8476,0.57645,0.65907,1.5445,-1.3904,0.99442,0.21874,0.083963,-0.030019,1.0679,-0.1895,-0.24372,0.28484,-1.2602,1.4534,-0.2088,0.010339,0.65955,0.62357,-0.075426,-0.4482,-0.54268,-0.077776,-1.6906,1.0808,-0.57734,-0.46208,0.56953,-0.41739,0.22444,-1.1295,-0.40317,0.85485,-0.23786,-0.82298,-0.49483,0.44603,0.57793,0.011546,-1.1033,-0.42101,0.48705,-0.013627,1.4835,0.82726,0.17753,0.6267,-1.7368,1.3285,0.57402,-0.28794,-1.5041,-1.0955,0.44746,-0.051388,-0.082099,0.34311,-0.49888,0.12798,1.0873,0.45135,0.97827,-1.0956,-0.46205,-0.49957,0.52918,-0.66116,0.75913,0.39602,-0.020542,0.384,-0.00037892,1.0506,1.9087,0.12969,0.63923,-0.13994,-0.62829,-0.0022755,-0.35912,-1.017,0.12868,-1.6804,-0.027055,-1.4332,-1.7513,0.79031,-0.17338,0.095061,-0.75892,0.39548,0.89197,-0.0027241,-0.176,-0.49098,-0.36724,0.42055,1.651,0.15939,0.12616,0.24265,0.4799
0.36667,0.63644,0.8916,-0.21259,0.024696,-0.023028,0.85334,0.50438,-1.7489,0.40803,-1.1047,1.1092,-0.47817,-0.65455,0.9313,0.078365,0.81161,0.81913,-0.13506,0.20218,-0.47009,1.2623,-0.35533,-0.41335,-0.49343,-0.49838,0.59254,0.31161,-0.96115,-0.1987,-0.32545,1.5226,-0.3256,-0.034792,0.080238,0.71452,0.99207,-0.48305,0.51987,1.3513,-0.87723,-0.16562,0.2607,-0.57279,0.046502,-0.16723,-0.97388,-0.026257,-1.4763,0.19278,-1.2253,1.4146,0.54188,0.49258,0.88597,-0.26284,0.34773,-0.037999,0.90563,0.5458,-0.42531,0.11235,-0.055261,-0.81683,0.0016653,0.14004,-0.87758,-1.1282,-0.49134,-1.3348,-0.51724,0.5088,-0.14421,0.16672,0.26427,-0.8572,-1.4935,-1.1601,-0.076503,0.48042,-0.37352,-0.98933,-0.36501,-0.35294,0.041027,-1.5816,0.52882,0.16496,-0.14783,-0.57754,0.70635,1.153,0.51756,-0.5638,-0.85803,0.91662,-0.89369,0.63949,-0.067654,-2.1177,0.92918,0.75329,1.4384,-1.9377,1.1695,0.16155,0.57222,-0.022178,1.1921,-0.42893,-0.073575,0.92592,-1.6167,1.4685,-0.44595,0.15477,0.59659,0.72181,-0.19501,-0.58873,-0.85842,0.48094,-1.5844,0.7951,-0.65956,-0.46115,0.59879,-0.22345,-0.021133,-0.99154,-0.74643,0.95681,-0.066726,-0.90523,-0.16916,0.14809,0.63299,-0.3936,-1.2063,-0.25917,0.81752,-0.30312,1.5569,0.79864,0.57985,0.48574,-1.7376,0.97607,1.1642,-0.14253,-1.5123,-1.295,0.50103,0.29784,0.031266,0.24515,-0.33984,0.56229,0.8425,0.6755,1.0065,-1.3953,-0.50667,-0.82413,0.0006672,-0.5642,0.87739,0.49174,0.051543,0.34909,-0.11059,1.2999,2.3001,0.36168,1.1941,0.11442,-0.64394,-0.015125,-0.35606,-1.4123,0.2273,-1.8041,0.0092401,-1.4512,-1.9822,0.81296,0.23586,0.20574,-0.83393,0.53922,0.85604,0.060156,-0.28125,0.056556,-0.1149,0.51812,1.4488,-0.1068,0.26057,-0.40522,0.028821
0.4,0.42419,0.82959,-0.67551,-0.069251,-0.19315,1.1417,0.45656,-1.6666,0.50263,-0.72285,1.5198,-0.55916,-0.54596,0.73417,0.1245,0.96651,0.72931,0.17247,0.41239,-0.27732,1.1447,-0.50936,-0.28869,-0.79045,-0.65227,0.69803,0.28883,-0.86973,-0.42045,-0.52427,1.8425,-0.17542,-0.10981,0.018032,1.0099,1.1064,-0.21415,0.88102,1.3936,-1.2063,0.021878,0.1554,-0.99277,-0.21124,-0.086254,-1.3582,0.11004,-1.2851,0.056344,-1.223,1.1423,0.57004,0.65772,0.53516,-0.1048,0.76782,0.4247,0.97238,0.71538,-0.62043,-0.070016,0.13758,-0.75784,-0.47008,0.37691,-1.1002,-1.0867,-0.41246,-1.4438,-0.82592,0.72453,-0.3604,0.55793,0.12735,-1.0536,-1.6681,-1.3628,-0.37754,0.88336,-0.47113,-1.4692,-0.63457,0.0081134,-0.21326,-1.0746,0.34748,-0.064569,-0.059946,-0.75124,0.52527,1.406,0.65429,-0.83164,-0.76223,1.0956,-1.0671,0.87388,0.17223,-2.2282,0.90124,0.85959,1.7803,-1.9165,0.8464,-0.25672,0.53438,0.23108,1.3434,-0.58668,0.19112,1.2349,-1.2536,1.4185,-0.89459,0.018294,0.49273,1.0353,-0.50201,-0.36074,-0.91999,0.14188,-1.4104,1.1814,-0.35382,-0.17077,0.37152,-0.12293,-0.40186,-1.0885,-0.57201,0.74879,-0.069614,-1.1162,-0.13149,0.10116,0.59993,-0.43894,-1.3014,-0.54563,1.1083,-0.39421,1.4804,0.84602,0.87214,0.66938,-1.5478,0.80498,1.1884,0.12338,-1.3983,-1.1317,0.42808,0.11229,-0.36612,0.57072,0.077878,0.51373,0.69682,0.71914,0.9879,-1.5448,-0.49652,-0.7451,0.24677,-0.79115,0.87725,0.69697,-0.20223,0.39614,-0.033994,1.2259,2.2625,0.40234,1.1346,-0.52252,-0.61518,0.19975,-0.33361,-1.5133,0.56148,-1.68,0.13094,-2.1194,-2.1432,0.85618,0.48776,-0.10312,-0.89409,0.76863,1.0065,-0.13802,-0.20441,0.22932,-0.55549,0.73112,1.8237,-0.033784,0.46595,-0.1412,0.33611
0.43333,0.51918,0.55066,-0.50881,-0.24873,-0.1258,1.5565,0.18861,-1.6746,0.83211,-0.85899,1.7686,-0.69587,-1.0213,1.0869,0.21175,0.99161,0.23712,0.30055,0.47677,0.14497,1.2528,-0.34041,-0.77972,-0.75008,-0.32326,0.59862,0.0064099,-1.0473,-0.63184,-0.59876,2.6728,0.38443,-0.34918,-0.034565,0.6662,1.3204,-0.48368,1.2517,1.6186,-0.84386,-0.056458,0.35422,-1.0199,-0.64031,-0.12859,-1.4117,0.069994,-1.2147,0.12026,-1.3506,1.0805,0.72066,0.86375,0.8915,-0.62733,0.528,0.41485,1.2415,0.51351,-0.79426,0.37021,-0.046126,-1.0328,-0.56657,0.2486,-1.0739,-1.2149,-0.59981,-1.5275,-0.68193,0.66865,-0.28802,0.68741,0.19873,-1.1652,-1.7196,-1.1225,-0.71597,0.67141,0.16843,-1.4428,-0.5355,-0.11536,-0.55092,-0.94659,0.31278,0.047899,-0.23783,-0.53825,0.37734,1.1222,0.98687,-0.83009,-0.29108,1.2754,-1.1114,0.55658,-0.042155,-1.5633,0.96403,0.90081,1.9188,-1.7645,1.2657,-0.4078,0.39487,0.32686,1.2044,-0.12208,-0.1004,1.5285,-1.6891,1.4291,-0.90202,0.32557,0.38105,1.4306,-0.87813,-0.51221,-1.2281,0.13502,-1.2341,0.86794,0.15313,0.013902,0.48048,-0.39522,-0.4072,-1.1744,-0.82734,1.2271,-0.34934,-1.4247,-0.50349,0.22326,0.70107,-0.43568,-1.151,-0.4709,1.2946,-0.15986,1.149,1.4086,0.71833,0.91538,-1.361,0.2495,1.0986,0.033984,-1.67,-1.0539,-0.01416,-0.040863,-0.70115,1.1757,-0.24624,0.82934,0.97953,1.1465,1.4247,-1.4008,-0.56075,-1.2266,0.29016,-0.36536,0.48721,0.61752,-0.099857,0.45513,-0.41615,1.1341,1.7488,0.15186,1.5295,-0.59761,-0.26869,0.35255,-0.18501,-1.6569,0.79618,-1.8441,0.038007,-2.4043,-1.891,0.79186,0.80686,-0.28205,-0.56932,0.6587,0.61721,-0.12662,0.048249,0.43403,-0.83255,1.1835,2.0761,-0.38184,0.48002,-0.05451,0.044262
0.46667,0.61083,0.71244,-0.59322,-0.22923,-0.015216,1.2727,0.43754,-1.4159,0.94741,-1.0812,1.9879,-1.2251,-1.0735,1.2465,-0.096926,1.4553,0.49155,0.44862,0.78373,0.69517,1.6069,-0.58719,-0.33743,-0.75293,-0.47879,0.5024,0.13631,-1.3987,-0.59665,-0.34037,2.7257,0.35807,-0.3991,-0.069277,0.86703,1.7849,-0.47033,0.98666,1.628,-0.74509,0.18555,0.44716,-0.64765,-0.32331,-0.093878,-1.5754,-0.388,-1.6704,-0.19362,-1.0839,1.0787,0.43859,1.1299,0.99047,-1.0285,0.94629,0.077933,1.0444,0.11354,-0.63135,-0.016836,-0.0027908,-1.0164,-0.40268,0.63754,-0.56503,-1.4938,-0.38658,-2.0184,-0.31588,0.96791,-0.68221,0.66032,-0.20538,-1.4462,-1.6982,-0.78938,-1.0111,0.70601,0.39406,-0.979,-0.19393,0.031721,-0.32737,-0.99206,0.14277,-0.178,-0.10209,-0.4292,-0.24252,1.161,1.5811,-0.47688,-0.25224,1.1637,-0.51232,0.58771,0.25821,-1.7604,0.79588,0.77822,2.0919,-1.7041,1.0982,-0.12723,0.031727,0.65059,1.4117,-0.17289,0.091345,1.5361,-1.8458,1.6639,-1.0897,0.72225,0.21132,1.7646,-0.79331,-0.73194,-1.2223,0.63455,-1.0568,0.95671,-0.17007,0.21359,0.42259,-0.48979,-0.45453,-1.2927,-0.48505,1.0793,-0.32108,-1.6214,0.016577,0.51823,0.91836,-0.042143,-1.557,-0.34825,1.5808,-0.26792,1.2036,1.3798,1.2113,0.72535,-0.95198,-0.20852,1.105,-0.40671,-1.8576,-1.1188,0.41669,0.21466,-1.0072,0.80346,-0.69324,0.71713,0.83805,1.313,1.7011,-1.1038,-0.51727,-0.96177,0.28214,-0.34894,0.30621,0.59112,0.1198,0.24662,-0.414,1.1889,1.5727,-0.11506,1.4023,-0.83738,-0.24228,0.1169,-0.63448,-1.6687,0.56199,-1.7921,-0.30811,-2.4383,-1.6311,0.92655,0.80957,-0.64184,-0.68107,0.32505,0.72917,-0.12554,-0.16204,0.34549,-0.68355,1.1528,2.2238,-0.26973,0.49357,-0.096815,-0.25485
0.5,0.66334,0.67594,-1.1437,-0.39983,-0.17951,1.1986,0.44059,-1.2037,0.87267,-0.39649,1.8835,-1.4019,-0.87937,1.011,-0.50762,1.2611,1.0007,0.43498,0.94134,1.0519,1.7164,-0.47517,-0.37592,-0.69637,-0.66949,0.72714,0.091543,-1.105,-0.46573,-0.43297,2.628,0.69969,-0.28014,-0.54398,0.34244,2.0706,-0.45568,1.3242,1.8051,-0.97136,-0.10342,0.14102,-0.93372,-0.64075,-0.52489,-1.7042,-0.41421,-1.4054,-0.46232,-1.2099,0.98236,0.5456,1.0316,1.2456,-1.0002,1.0508,0.05401,1.0503,0.12184,-0.33873,-0.17646,0.1961,-1.3052,-0.3404,0.46849,-0.47191,-1.5928,-0.41694,-2.5847,-0.28504,1.1884,-0.63756,0.58762,0.18506,-1.0306,-2.0529,-0.97924,-1.2726,0.9549,0.083247,-0.54836,-0.13877,0.35116,0.047158,-0.62631,0.15541,-0.3938,-0.58857,-0.58337,0.10719,1.1847,1.2178,-0.81192,-0.71188,1.3039,-0.39079,0.28083,-0.12149,-1.5318,0.9652,0.76595,1.8918,-1.459,1.0771,0.29272,0.3745,1.1244,2.0679,-0.54062,-0.062289,1.9556,-1.6765,1.2597,-1.0758,0.62226,0.27857,1.5428,-0.72087,-1.065,-1.0311,0.94216,-1.0185,0.75517,-0.86658,0.23068,0.21363,-0.33395,-0.5723,-1.7541,-0.33959,1.1404,-0.41021,-1.7219,0.069356,0.93053,1.5442,0.33472,-2.0767,-0.48453,1.5106,-0.24578,1.626,1.2633,0.83766,0.56025,-0.98541,-0.37922,0.76047,-0.55259,-2.3162,-1.6018,0.22041,0.044324,-1.3985,0.885,-0.7559,0.64361,0.68649,1.0469,1.9808,-1.319,-0.96661,-1.1387,0.0063884,-0.10619,-0.21162,0.55473,0.020771,0.57455,-0.6079,1.5002,1.6066,-0.32256,1.6302,-0.87738,-0.23225,0.24295,-0.89147,-2.1631,0.37998,-2.0874,-0.67664,-2.6468,-1.2462,0.52966,0.44877,-0.92889,-0.75595,0.1595,0.76492,-0.15177,-0.26021,0.8443,-0.37564,0.68642,1.9756,-0.17943,-0.017241,0.077157,-0.34227
0.53333,0.5013,0.65498,-1.127,0.14959,-0.57135,1.4622,0.3418,-1.2143,0.89785,-0.20995,1.9711,-1.1418,-0.74312,1.2527,-0.59749,1.1115,1.0838,0.65939,0.86341,1.0884,2.103,-0.28222,-0.58162,-0.7379,-0.48953,0.38404,0.11502,-0.88301,-0.86209,-0.82884,2.8186,0.77194,-1.0178,-0.75591,0.19843,1.8857,0.17534,1.3144,1.7439,-0.7682,-0.10801,-0.22864,-0.90577,-0.65899,0.022616,-1.7986,-0.19851,-1.2444,-0.45421,-1.0223,1.2015,0.5581,1.1165,1.1597,-0.73734,0.96728,0.14048,0.82551,-0.14844,-0.68417,-0.38042,0.48878,-1.7896,-0.77266,0.95068,-0.28222,-1.6634,-0.72016,-2.2113,-0.63171,0.47856,-1.0212,0.7285,0.21465,-0.89365,-2.0001,-0.45234,-1.747,1.069,-0.02136,-0.72349,-0.024586,0.48353,0.037038,-0.51366,0.46008,-0.76443,-0.41319,-0.27662,-0.082893,0.83936,0.95149,-0.79272,-0.63011,1.0558,-0.6981,0.45616,-0.42012,-1.5235,0.90926,0.55799,1.7481,-1.6643,0.94933,0.044236,0.29049,1.504,2.2244,-0.74745,-0.35404,1.9025,-1.5025,1.0035,-1.592,0.55283,-0.14672,1.6755,-1.0228,-0.8011,-0.58353,0.45753,-0.85932,0.30503,-0.88848,0.65366,0.55514,-0.51014,-0.34269,-2.0765,-0.96381,1.4091,-0.36353,-1.3632,0.0058212,1.1125,1.2856,0.30606,-1.9893,0.20237,1.3248,0.030543,1.3782,1.152,0.23212,0.74203,-1.4709,-0.44449,0.71309,-0.22298,-2.1617,-1.319,0.10123,-0.017317,-1.1291,0.81827,-0.7511,0.33812,0.56961,0.91639,2.2247,-0.83904,-0.70788,-1.2481,0.20944,-0.5619,-0.38942,0.53423,0.15576,0.44203,-0.17747,1.6127,1.7409,-0.074788,1.4942,-1.2335,-0.52535,0.24578,-1.1711,-2.2769,-0.24557,-2.3316,-0.54028,-2.3703,-1.2188,0.47859,0.32188,-0.64974,-0.75893,0.37441,0.77737,-0.24191,-0.40923,0.89105,-0.61531,0.82616,2.0392,0.16836,-0.50834,0.49805,-0.12016
0.56667,0.4068,0.66296,-1.1026,0.45793,-0.26424,1.6669,0.72028,-1.12,0.60957,-0.088865,1.4949,-1.1946,-0.6971,1.3567,-0.6103,1.3193,1.157,0.55926,0.77972,1.3124,2.0006,0.23288,-0.94894,-1.0618,-0.33401,0.21908,0.15162,-0.61735,-0.90306,-0.68135,2.7605,0.9709,-1.407,-0.75713,0.084851,1.5451,-0.41436,1.1556,1.853,-0.73994,0.18925,-0.2872,-0.58666,-0.62828,-0.2854,-2.1843,0.015942,-1.1628,-0.33584,-1.4422,1.109,0.78073,0.98334,1.1772,-0.59569,1.0239,0.10529,0.87054,-0.24844,-0.79619,-0.8919,0.40887,-1.7029,-0.69067,1.1471,-0.58443,-1.5403,-0.67769,-1.8714,-0.26464,0.28911,-0.63113,0.50438,0.51126,-1.2145,-2.4829,-0.58872,-1.6531,1.0663,-0.17227,-0.40643,-0.052231,0.10914,0.019766,-0.17184,0.5285,-0.82027,-0.66208,-0.48177,-0.0281,1.2915,0.51677,-1.2153,-0.73926,0.52112,-0.88272,0.58413,0.14785,-1.9006,0.75336,0.37323,1.8786,-1.2396,1.0818,-0.011802,0.5413,1.7252,2.1439,-0.42459,-0.23757,2.035,-1.8208,0.95487,-1.5689,0.44668,-0.35518,1.8528,-0.59118,-0.5495,-0.65612,0.77309,-1.0458,0.49627,-0.9762,0.66004,0.16646,-0.54933,-0.16642,-2.4036,-0.82982,1.4085,-0.63984,-1.2012,-0.15079,0.92819,1.0766,0.52893,-1.7326,0.60765,1.2853,0.046899,1.6419,1.0204,0.018327,0.86806,-1.3343,0.032837,0.58519,-0.019884,-1.9387,-0.87129,0.23326,-0.023053,-0.69855,0.90244,-0.91917,0.5833,0.12135,0.82303,1.9212,-0.88831,-0.60554,-1.4326,0.11758,-0.074659,-0.27206,0.37502,-0.005358,0.4038,0.16846,1.6024,1.7103,-0.23309,1.5255,-1.637,-0.30172,0.22219,-1.2608,-2.5489,-0.045122,-2.0628,-0.75628,-2.285,-1.2989,0.26044,0.41046,-0.50087,-0.69313,-0.32848,0.84199,-0.37284,-0.083371,0.91839,-0.63755,0.83488,1.645,0.059719,-0.7068,0.7969,0.12086
0.6,0.1735,0.48114,-1.1129,0.79227,-0.58196,2.1529,0.4796,-1.2483,0.78531,-0.47563,1.0482,-0.94127,-0.40781,1.6601,-1.27,1.4499,0.83004,0.55436,0.30713,1.0225,2.3041,0.12739,-0.66737,-1.2739,-0.86327,-0.34257,0.45629,-0.36314,-1.0088,-0.59962,2.5968,0.63998,-1.1634,-1.2152,-0.10209,1.4817,-0.36659,0.74122,2.3514,-0.7534,0.089798,-0.73237,-1.0339,-0.6256,-0.30374,-2.0212,-0.2345,-1.5,-0.56518,-1.4218,0.82218,0.53689,0.68577,1.2953,-0.77902,0.92345,0.13351,1.6702,-0.36557,-0.5499,-0.47285,0.13801,-1.645,-0.60546,1.4077,-0.63066,-1.0919,-0.96528,-1.8738,-0.48389,0.44139,-0.38564,0.37366,0.56743,-1.2855,-2.6714,-0.38078,-1.7403,1.6023,0.16602,-0.67566,0.11662,-0.19181,0.3018,-0.55497,0.47157,-0.57336,-0.79693,-0.53531,-0.041835,1.7285,0.47027,-1.2408,-1.0571,0.65207,-0.60906,0.83918,0.55202,-1.8858,0.66668,0.52313,2.6325,-1.2395,1.2296,0.011613,0.85396,1.9895,2.0147,-0.20939,-0.18711,2.1632,-1.7924,0.59267,-1.1611,0.41438,-0.63164,1.0734,-0.83017,-1.0086,-0.54004,0.82468,-1.0061,0.17723,-0.91834,1.011,-0.047082,-0.36052,-0.43665,-2.4004,-0.74721,0.92642,-0.11689,-1.0164,-0.24373,1.4359,1.2795,0.60073,-1.7345,0.70983,0.75416,-0.17106,1.8825,0.65168,-0.15244,1.034,-1.5815,0.06176,0.77993,0.46327,-2.0994,-0.41985,0.33205,-0.0108,-1.0612,0.75142,-0.89897,0.5811,-0.24171,0.75373,2.1598,-1.0392,-0.72185,-1.364,0.4748,-0.29305,-0.61795,-0.020857,-0.074052,0.28302,0.72108,0.92036,1.8741,-0.25582,1.8498,-1.406,-0.40004,0.89068,-0.99824,-2.3569,-0.10486,-2.5607,-0.9099,-2.8627,-0.99414,0.16416,0.13944,-0.63271,-1.0227,-0.85894,0.36321,-0.60543,-0.29428,0.96974,-0.65608,1.2592,1.6003,-0.46848,-0.92236,0.68538,0.28935
0.63333,-0.25638,0.30254,-1.3804,1.0145,-0.297,2.4868,0.57115,-1.1851,0.68389,-0.44245,0.79134,-0.96844,-0.61334,2.0958,-0.68006,1.3786,0.72537,0.57565,0.50622,1.272,2.076,-0.064676,-1.0258,-1.2766,-1.1133,-0.40452,0.41258,0.19521,-0.69364,-0.83591,2.7001,0.9051,-1.2545,-1.2792,-0.22293,1.7771,-0.25184,0.89372,2.6606,-0.91311,0.1201,-1.3702,-0.69274,-0.43651,-0.028254,-2.0343,0.060224,-1.7844,-0.74678,-1.5889,0.49374,0.47379,0.88372,1.2418,-0.38098,1.1184,0.19713,1.6891,-0.57516,-0.059979,-0.5804,0.048898,-1.5824,-0.38368,1.3622,-0.94064,-0.84107,-0.71508,-1.8285,-0.59444,0.47091,-0.50915,0.58055,0.52049,-1.3045,-2.6056,-0.47587,-2.0243,1.8507,0.015333,0.021047,0.02214,0.15575,0.3338,-0.19063,0.58512,-0.75312,-1.0169,-0.6857,0.31069,1.9758,0.52621,-1.2966,-1.5531,1.002,-0.88597,0.82291,0.6525,-2.1152,0.43911,0.37883,2.5074,-1.173,1.4631,-0.26546,0.44315,2.1475,1.8587,0.039924,-0.087373,1.8082,-1.4403,0.58489,-1.5078,0.48027,-0.47831,1.4227,-0.64588,-1.13,-0.63568,0.23173,-1.0456,0.039334,-0.65089,0.8049,-0.2649,-0.40531,-0.67939,-2.582,-0.7493,1.0308,0.22294,-1.1127,-0.16228,0.79471,0.87363,0.54302,-1.5105,0.99758,0.89109,-0.44887,2.1031,0.27074,0.072144,1.0273,-1.8762,0.38724,0.83461,1.0235,-2.4982,-0.26856,0.43398,0.21361,-1.1628,0.85736,-1.2967,0.61416,-0.56352,0.61243,2.0191,-1.248,-0.92041,-1.1422,0.41635,-0.22056,-0.40726,0.020971,-0.065246,0.35914,0.74488,0.52503,2.2147,-0.1468,2.3166,-1.2222,-0.83662,1.1133,-0.86268,-2.2406,-0.47205,-2.8312,-0.63724,-2.8828,-1.1276,0.024671,-0.34906,-0.30257,-0.77096,-0.97591,1.0057,-0.7449,-0.76106,0.44314,-1.0663,0.774,1.4494,-0.45625,-0.6362,0.73274,0.26664
0.66667,-0.18521,0.54884,-1.4931,1.3671,-0.1053,2.1024,0.70493,-1.3257,0.68935,-0.71551,0.92748,-0.29641,-0.29463,2.1531,-0.36536,1.4573,0.87005,0.39686,0.42498,1.2931,2.1978,0.047226,-1.1723,-0.97479,-0.74584,-0.082871,0.62563,0.41763,-0.58194,-1.0699,2.8428,0.66592,-0.94076,-0.83461,-0.65223,1.8577,-0.55016,1.1254,2.5684,-1.4329,-0.11886,-1.2296,-0.73261,-0.27111,0.15096,-2.0893,0.57713,-1.9435,-0.84761,-1.8854,0.6093,0.39564,1.0051,0.64125,-0.32184,1.3213,0.13081,1.9455,-0.71317,-0.69649,-0.66971,-0.033852,-1.7177,0.1068,1.3281,-1.4928,-0.78118,-0.73278,-1.3202,-0.72994,0.8007,-0.45501,0.66845,0.87469,-1.2477,-2.4925,-0.43624,-1.9687,2.1767,-0.25349,-0.27434,-0.20769,0.8865,0.31099,-0.19212,0.1724,-0.5186,-1.1215,-0.77573,0.27673,2.0196,0.5029,-1.1623,-1.8635,0.9693,-0.971,1.2985,0.74203,-2.2233,0.52836,0.19083,2.7232,-0.96539,1.6925,-0.41031,0.3503,2.3249,1.8076,-0.065947,-0.45866,2.0857,-1.3584,0.52986,-1.209,0.62021,-0.57818,1.0136,-0.37753,-0.81135,-0.59468,0.5228,-0.98947,0.11706,-0.61831,0.68018,-0.29363,-0.23687,-1.1331,-2.6877,-0.33466,1.1435,0.65693,-1.549,-0.52207,0.7929,0.88857,0.89374,-1.1646,0.83225,1.0488,-0.21216,2.3167,0.28637,0.39673,0.83258,-1.7194,0.91363,0.63526,0.87477,-2.4133,-0.25461,0.44655,0.14452,-1.0618,0.61008,-1.329,0.61052,-0.84898,0.41536,2.2694,-0.60727,-0.97221,-0.93801,0.52951,-0.63328,-0.29465,-0.053172,0.22952,0.15791,1.1167,0.86058,2.5369,-0.25084,2.6045,-1.1837,-0.50585,1.0371,-0.50396,-2.2111,-0.15493,-3.2792,-0.79588,-3.0078,-1.1394,-0.20785,-0.50192,0.20316,-0.70891,-0.93681,0.7683,-0.65792,-1.15,0.23155,-1.2428,0.61554,1.4018,-0.5309,-0.76237,0.68908,-0.13949
0.7,0.031002,0.654,-1.6119,1.5682,0.36368,1.7434,0.66367,-1.2877,0.96648,-0.80869,1.2626,-0.067661,-0.35659,1.9478,-0.39557,1.3654,0.9903,0.27003,0.25381,1.7129,2.6467,0.53374,-1.067,-0.93715,-0.73736,-0.38475,0.38784,0.29613,-0.38002,-1.1593,2.9607,0.69228,-1.0512,-0.58761,-0.3673,1.8646,-0.72958,1.1311,2.3756,-2.0814,-0.45251,-1.8631,-0.49909,-0.50528,-0.11299,-2.6444,0.47954,-2.012,-0.4793,-1.9363,0.68548,-0.11931,1.2053,0.438,-0.24799,1.353,0.36439,1.8848,-0.61083,-1.1484,-0.5455,-0.22806,-1.1443,0.28589,1.2979,-1.6611,-1.0667,-1.0313,-1.3083,-0.61883,0.35322,-0.76809,0.93804,1.4496,-1.4765,-2.3136,-0.5491,-2.111,2.3371,-0.33348,-0.024338,-0.5759,1.301,0.38632,-0.38091,0.40651,-0.57349,-1.3776,-1.0053,0.74236,1.952,0.17655,-1.0805,-2.3928,0.89841,-1.3631,0.6626,0.85974,-2.1501,0.57266,0.097327,2.5119,-0.98492,2.0974,-0.19259,0.3291,2.13,1.6096,0.30981,-0.60069,2.2439,-1.4292,0.36194,-1.4495,1.0819,-0.65059,0.663,-0.72351,-0.93261,-0.61462,0.53397,-1.0296,0.38363,-0.49306,0.56265,-0.083291,-0.40023,-1.131,-2.7013,-0.31221,0.74887,1.1636,-1.8192,-0.098265,0.6175,0.44474,0.79848,-1.4202,0.5828,0.82084,-0.17663,2.096,1.1994,0.4204,1.2223,-1.9782,0.47915,0.28908,1.2597,-2.0322,-0.94014,0.71547,0.4855,-0.8959,0.59499,-1.0532,0.52408,-0.81393,0.5635,2.6035,-0.60253,-0.5236,-0.55178,0.95517,-0.73561,-0.56615,-0.007716,0.43448,-0.15306,1.0843,0.54161,2.7285,-0.49617,2.0951,-1.6252,-0.77527,1.191,-0.50446,-1.9266,-0.23275,-3.0525,-0.95497,-3.1419,-1.2478,-0.14116,-0.25662,0.10851,-0.48031,-0.81065,1.3201,-0.6534,-1.5464,0.10228,-1.6267,0.50603,1.4748,-0.27638,-1.3015,0.58986,-0.73554
